BirthMean_ALL,BirthSTD_ALL,DeathMean_ALL,DeathSTD_ALL,LifeMean_ALL,LifeSTD_ALL,NumBar_ALL,NumPrev_ALL,NumNext_ALL,DistQ0_ALL,DistQ1_ALL,DistQ2_ALL,DistQ3_ALL,DistQ4_ALL,CosSimQ0_ALL,CosSimQ1_ALL,CosSimQ2_ALL,CosSimQ3_ALL,CosSimQ4_ALL
0.875,0.960143218483576,2.25,0.75,1.375,0.960143218483576,4,1,2,0.0,1.5811388300841898,2.040569415042095,2.5,2.5,0.7682212795973759,0.9312427797057534,0.9399630388781336,0.9486832980505138,1.0
0.375,0.649519052838329,1.625,1.1388041973930374,1.25,1.0307764064044151,4,3,1,0.0,1.8108541225631423,2.5,2.5,2.5,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0,1.0
0.25,0.25,2.25,0.75,2.0,1.0,2,1,1,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9486832980505138
0.0,0.0,1.75,1.25,1.75,1.25,2,2,1,2.5,2.5,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0
1.25,1.25,3.0,0.0,1.75,1.25,2,1,2,2.5,2.5,2.5,2.5,2.5,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.7682212795973759
0.75,0.75,2.75,0.25,2.0,1.0,2,1,1,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.8574929257125441
1.0,1.0801234497346435,2.5,0.7071067811865476,1.5,1.0801234497346435,3,1,2,1.5811388300841898,2.040569415042095,2.5,2.5,2.5,0.7682212795973759,0.8497320296515647,0.9312427797057534,0.9399630388781336,0.9486832980505138
0.5,0.7071067811865476,2.0,1.0801234497346435,1.5,1.0801234497346435,3,2,1,1.5811388300841898,2.040569415042095,2.5,2.5,2.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
1.0,1.0801234497346435,2.5,0.7071067811865476,1.5,1.0801234497346435,3,1,2,1.5811388300841898,2.040569415042095,2.5,2.5,2.5,0.7682212795973759,0.8497320296515647,0.9312427797057534,0.9399630388781336,0.9486832980505138
0.5,0.7071067811865476,2.0,1.0801234497346435,1.5,1.0801234497346435,3,2,1,1.5811388300841898,2.040569415042095,2.5,2.5,2.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
0.25,0.25,2.25,0.75,2.0,1.0,2,1,1,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9486832980505138
0.8333333333333334,1.178511301977579,2.1666666666666665,1.178511301977579,1.3333333333333333,1.1785113019775793,3,2,2,2.5,2.5,2.5,3.017766952966369,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.75,0.75,3.0,0.0,2.25,0.75,2,1,2,1.5,1.5,1.5,1.5,1.5,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159
1.0,1.0801234497346435,3.0,0.0,2.0,1.0801234497346435,3,1,3,0.5,1.25,2.0,2.25,2.5,0.7682212795973759,0.8156178744721552,0.8630144693469346,0.9247041965895392,0.9863939238321437
0.5,0.7071067811865476,3.0,0.0,2.5,0.7071067811865476,3,2,3,0.0,0.75,1.5,1.5,1.5,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.9472135954999579,1.0
0.75,1.0307764064044151,2.75,0.25,2.0,0.9354143466934853,4,2,2,0.5,0.5517766952966369,1.3843297969976889,2.3903882032022077,2.5495097567963922,0.7682212795973759,0.7958793176144555,0.9297170536783074,0.9805806756909202,1.0
1.0833333333333333,1.1334558757279536,2.4166666666666665,0.6718548123582125,1.3333333333333333,0.8498365855987975,6,3,3,0.0,1.3090169943749475,1.8027756377319946,2.707737973711325,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.8574929257125441,0.9940582344774411,1.0
0.5833333333333334,0.6718548123582124,1.8333333333333333,1.0671873729054748,1.25,0.8539125638299665,6,3,2,0.0,1.266123775561495,1.5811388300841898,2.5,2.9154759474226504,0.8574929257125441,0.8944271909999159,0.9486832980505138,0.9935019895813739,1.0
0.7,0.9273618495495703,2.1,0.9695359714832659,1.4,0.9695359714832659,5,2,2,0.7071067811865476,1.2338101990834687,2.0615528128088303,2.5,3.5355339059327378,0.7682212795973759,0.8919507686757092,0.9486832980505138,0.9805806756909202,1.0
1.2857142857142858,1.1605769149479943,2.357142857142857,0.9147320339189784,1.0714285714285714,0.8630747123996124,7,3,4,0.0,1.118033988749895,2.5,2.9154759474226504,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.8574929257125441,1.0,1.0
1.25,0.9354143466934853,2.3125,0.8267972847076845,1.0625,0.7680128579652817,8,2,3,0.0,1.118033988749895,1.4976761962286425,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9624351791172332,0.9881164689548824,1.0
0.6428571428571429,0.5802884574739973,1.8571428571428572,0.7889543583705185,1.2142857142857142,0.7491491772643939,7,2,1,0.0,1.118033988749895,1.4142135623730951,1.5811388300841898,2.5,0.8574929257125441,0.9486832980505138,0.9761870601839526,0.9761870601839526,1.0
0.5,0.8451542547285166,1.5,1.0350983390135313,1.0,0.8451542547285166,7,4,2,0.0,1.118033988749895,1.5811388300841898,2.5,3.5355339059327378,0.7682212795973759,0.9312427797057534,0.9486832980505138,1.0,1.0
0.8,1.0295630140987,1.9,1.1575836902790226,1.1,0.9695359714832659,5,3,2,0.0,1.8108541225631423,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9970291172387206,1.0
1.125,0.960143218483576,2.5,0.6123724356957945,1.375,0.960143218483576,4,1,2,1.118033988749895,1.455944879300869,1.5811388300841898,2.2702847075210473,2.5,0.7682212795973759,0.8759303892108464,0.9399630388781336,0.969311119650593,0.9881164689548824
0.9,0.9695359714832659,2.1,0.9695359714832659,1.2,0.9273618495495703,5,2,2,1.118033988749895,1.455944879300869,2.040569415042095,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9399630388781336,0.969311119650593,1.0
0.9,0.9695359714832659,2.1,0.9695359714832659,1.2,0.9273618495495703,5,2,2,1.118033988749895,1.455944879300869,2.040569415042095,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9399630388781336,0.969311119650593,1.0
0.9,0.9695359714832659,2.1,0.9695359714832659,1.2,0.9273618495495703,5,2,2,1.118033988749895,1.455944879300869,2.040569415042095,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9399630388781336,0.969311119650593,1.0
0.5,0.6123724356957945,2.0,1.0606601717798212,1.5,0.9354143466934853,4,2,2,1.118033988749895,1.5202847075210475,1.6919572339080922,2.3256939094329985,2.9154759474226504,0.8944271909999159,0.9079912177625653,0.9486832980505138,0.9796329447585033,1.0
0.75,1.0307764064044151,2.375,1.0825317547305484,1.625,1.1388041973930374,4,2,3,0.5,2.125,2.5,2.537132317597294,3.5355339059327378,0.7682212795973759,0.7919195770347656,0.9247041965895392,0.9863939238321437,1.0
0.5,0.7071067811865476,2.8333333333333335,0.23570226039551584,2.3333333333333335,0.9428090415820634,3,2,2,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
0.16666666666666666,0.23570226039551584,2.5,0.7071067811865476,2.3333333333333335,0.9428090415820634,3,2,2,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0
0.625,1.0825317547305484,2.375,1.0825317547305484,1.75,1.25,4,3,3,0.0,2.5,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0,1.0
1.0,1.0606601717798212,3.0,0.0,2.0,1.0606601717798212,4,2,4,0.0,1.125,1.5,2.25,2.5,0.7682212795973759,0.7997727574480108,0.8944271909999159,0.953669674000161,1.0
0.5,0.6123724356957945,2.875,0.21650635094610965,2.375,0.81967981553775,4,2,3,0.0,0.5,0.8090169943749475,1.465362619750616,1.5811388300841898,0.8574929257125441,0.8757217924886809,0.9584011583246176,0.9863939238321437,1.0
0.125,0.21650635094610965,2.5,0.6123724356957945,2.375,0.81967981553775,4,3,2,0.0,0.5,0.8090169943749475,1.465362619750616,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0,1.0
0.5,1.0,2.2,1.0295630140987,1.7,1.1224972160321824,5,4,3,0.0,1.5,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,1.0,1.0,1.0
0.375,0.649519052838329,2.125,0.960143218483576,1.75,1.0307764064044151,4,3,1,0.5,1.5202847075210475,1.790569415042095,2.375,2.5,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0,1.0
0.75,1.0307764064044151,2.25,0.75,1.5,0.9354143466934853,4,2,2,0.5,1.5202847075210475,2.040569415042095,2.5,2.9154759474226504,0.7682212795973759,0.8089766546244702,0.9399630388781336,0.9486832980505138,1.0
0.375,0.649519052838329,1.75,1.25,1.375,1.0231690964840563,4,3,2,0.0,1.75,2.5,2.811606960566988,2.9154759474226504,0.8944271909999159,0.8944271909999159,0.9472135954999579,1.0,1.0
0.25,0.25,3.0,0.0,2.75,0.25,2,1,2,0.5,0.5,0.5,0.5,0.5,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437
0.0,0.0,2.75,0.25,2.75,0.25,2,2,1,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0
1.25,1.25,2.625,0.649519052838329,1.375,1.0231690964840563,4,2,3,0.0,1.75,2.5,2.811606960566988,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.942055319899344,1.0
0.75,0.75,2.25,1.0307764064044151,1.5,0.9354143466934853,4,2,2,0.5,1.5202847075210475,2.040569415042095,2.5,2.9154759474226504,0.8574929257125441,0.866726492034387,0.8944271909999159,0.971397661876165,1.0
0.3333333333333333,0.23570226039551584,2.3333333333333335,0.6236095644623235,2.0,0.816496580927726,3,1,1,0.7071067811865476,0.8535533905932737,1.0,1.290569415042095,1.5811388300841898,0.9486832980505138,0.9646319868707169,0.9805806756909202,0.9864292762022939,0.9922778767136677
0.625,1.0825317547305484,2.0,1.0606601717798212,1.375,1.0231690964840563,4,3,2,1.0,1.75,2.5,2.811606960566988,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0,1.0
0.5,0.7071067811865476,2.1666666666666665,1.178511301977579,1.6666666666666667,1.0274023338281628,3,2,2,1.5,2.0,2.5,2.707737973711325,2.9154759474226504,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.9472135954999579,1.0
1.0,1.0801234497346435,2.8333333333333335,0.23570226039551584,1.8333333333333333,1.0274023338281628,3,1,2,0.7071067811865476,1.3843297969976889,2.0615528128088303,2.2807764064044154,2.5,0.7682212795973759,0.8235373556315352,0.8788534316656945,0.9297170536783074,0.9805806756909202
1.3,1.1224972160321824,2.6,0.58309518948453,1.3,0.9273618495495703,5,2,3,0.0,1.2135254915624212,1.6919572339080922,2.5,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.8574929257125441,0.9881164689548824,1.0
0.7,0.6782329983125269,2.0,0.8944271909999159,1.3,0.8717797887081347,5,2,1,0.0,1.4142135623730951,1.5811388300841898,2.2702847075210473,2.5,0.8574929257125441,0.8574929257125441,0.9486832980505138,0.9761870601839526,1.0
0.7,0.9273618495495703,1.9,0.9695359714832659,1.2,0.9273618495495703,5,2,2,0.0,1.2338101990834687,2.040569415042095,2.5,3.5355339059327378,0.7682212795973759,0.9312427797057534,0.9486832980505138,0.9486832980505138,1.0
0.375,0.649519052838329,1.75,1.25,1.375,1.0231690964840563,4,3,2,0.0,1.75,2.5,2.811606960566988,2.9154759474226504,0.8944271909999159,0.8944271909999159,0.9472135954999579,1.0,1.0
0.25,0.25,2.75,0.25,2.5,0.5,2,1,1,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202
0.8333333333333334,1.178511301977579,2.5,0.7071067811865476,1.6666666666666667,1.0274023338281628,3,2,2,1.5,2.0,2.5,2.707737973711325,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
1.0,1.0606601717798212,2.25,1.0307764064044151,1.25,1.0307764064044151,4,2,2,1.118033988749895,1.8108541225631423,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9554605831442978,1.0
0.6666666666666666,0.6236095644623235,2.5,0.7071067811865476,1.8333333333333333,0.8498365855987975,3,1,2,1.5,1.540569415042095,1.5811388300841898,1.6919572339080922,1.8027756377319946,0.8944271909999159,0.9215552445252149,0.9486832980505138,0.9693163958558402,0.9899494936611665
0.16666666666666666,0.23570226039551584,2.0,1.0801234497346435,1.8333333333333333,1.0274023338281628,3,2,1,0.7071067811865476,1.3843297969976889,2.0615528128088303,2.2807764064044154,2.5,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9902903378454602,1.0
0.8333333333333334,1.178511301977579,2.5,0.7071067811865476,1.6666666666666667,1.0274023338281628,3,2,2,1.5,2.0,2.5,2.707737973711325,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.5,0.7071067811865476,2.1666666666666665,1.178511301977579,1.6666666666666667,1.0274023338281628,3,2,2,1.5,2.0,2.5,2.707737973711325,2.9154759474226504,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.9472135954999579,1.0
0.25,0.25,3.0,0.0,2.75,0.25,2,1,2,0.5,0.5,0.5,0.5,0.5,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437
0.0,0.0,3.0,0.0,3.0,0.0,2,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.8333333333333334,1.178511301977579,3.0,0.0,2.1666666666666665,1.178511301977579,3,2,3,0.0,1.25,2.5,2.5,2.5,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.5,0.7071067811865476,2.8333333333333335,0.23570226039551584,2.3333333333333335,0.9428090415820634,3,2,2,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
0.75,1.0307764064044151,2.625,0.649519052838329,1.875,1.1388041973930374,4,2,3,0.0,1.5811388300841898,2.040569415042095,2.5,2.5,0.7682212795973759,0.8089766546244702,0.9399630388781336,0.9486832980505138,1.0
0.375,0.649519052838329,2.125,0.960143218483576,1.75,1.0307764064044151,4,3,1,0.5,1.5202847075210475,1.790569415042095,2.375,2.5,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0,1.0
0.75,1.0307764064044151,2.25,0.75,1.5,0.9354143466934853,4,2,2,0.5,1.5202847075210475,2.040569415042095,2.5,2.9154759474226504,0.7682212795973759,0.8089766546244702,0.9399630388781336,0.9486832980505138,1.0
0.8,1.0295630140987,1.9,1.1575836902790226,1.1,0.9695359714832659,5,3,2,0.0,1.8108541225631423,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9970291172387206,1.0
0.6666666666666666,0.6236095644623235,2.5,0.7071067811865476,1.8333333333333333,0.8498365855987975,3,1,2,1.5,1.540569415042095,1.5811388300841898,1.6919572339080922,1.8027756377319946,0.8944271909999159,0.9215552445252149,0.9486832980505138,0.9693163958558402,0.9899494936611665
0.16666666666666666,0.23570226039551584,2.0,1.0801234497346435,1.8333333333333333,1.0274023338281628,3,2,1,0.7071067811865476,1.3843297969976889,2.0615528128088303,2.2807764064044154,2.5,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9902903378454602,1.0
0.8333333333333334,1.178511301977579,2.5,0.7071067811865476,1.6666666666666667,1.0274023338281628,3,2,2,1.5,2.0,2.5,2.707737973711325,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.5,0.7071067811865476,2.0,1.0801234497346435,1.5,1.0801234497346435,3,2,1,1.5811388300841898,2.040569415042095,2.5,2.5,2.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
0.25,0.25,2.25,0.75,2.0,1.0,2,1,1,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9486832980505138
0.0,0.0,1.75,1.25,1.75,1.25,2,2,1,2.5,2.5,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0
1.6666666666666667,1.1785113019775793,3.0,0.0,1.3333333333333333,1.1785113019775793,3,1,3,0.0,1.25,2.5,2.5,2.5,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
1.0,0.7071067811865476,2.6666666666666665,0.23570226039551584,1.6666666666666667,0.9428090415820634,3,1,1,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.9287464628562719,0.9999999999999998
1.2,1.077032961426901,2.4,0.7348469228349535,1.2,0.9273618495495703,5,1,3,0.0,1.5811388300841898,2.5,2.5,2.5,0.7682212795973759,0.9312427797057534,0.9312427797057534,0.9486832980505138,1.0
0.6,0.7348469228349533,2.0,1.224744871391589,1.4,0.9165151389911681,5,3,3,0.0,1.5,2.5,2.9154759474226504,2.9154759474226504,0.8944271909999159,0.8944271909999159,0.8944271909999159,1.0,1.0
0.875,0.960143218483576,2.875,0.21650635094610965,2.0,0.9354143466934853,4,1,3,0.5,0.5517766952966369,1.3535533905932737,2.0461646096066226,2.5,0.7682212795973759,0.8669742099266247,0.9297170536783074,0.9849406117968379,0.9994801143396996
0.8,1.0295630140987,2.6,0.58309518948453,1.8,1.0295630140987,5,3,3,0.0,1.5,1.5811388300841898,2.3256939094329985,2.9154759474226504,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9970291172387206,1.0
0.75,0.9464847243000456,2.25,0.9464847243000456,1.5,1.0801234497346435,6,3,3,0.0,1.4976761962286425,1.5811388300841898,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9486832980505138,0.9821517645694176,1.0
0.4,0.5830951894845301,2.0,0.8944271909999159,1.6,0.9695359714832659,5,3,1,0.5,1.192078882155695,1.540569415042095,1.8952847075210475,2.5,0.8574929257125441,0.8802905187970365,0.9486832980505138,0.9940467650459881,1.0
0.6,0.9695359714832659,1.9,0.9695359714832659,1.3,0.9273618495495703,5,3,2,0.5,1.2135254915624212,2.040569415042095,2.5,3.5355339059327378,0.7682212795973759,0.8089766546244702,0.9486832980505138,0.9871708245126285,1.0
0.375,0.649519052838329,1.625,1.1388041973930374,1.25,1.0307764064044151,4,3,1,0.0,1.8108541225631423,2.5,2.5,2.5,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0,1.0
0.25,0.25,2.25,0.75,2.0,1.0,2,1,1,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9486832980505138
0.0,0.0,1.75,1.25,1.75,1.25,2,2,1,2.5,2.5,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0
1.875,1.0825317547305484,3.0,0.0,1.125,1.0825317547305484,4,1,4,0.0,0.0,1.25,2.5,2.5,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0,1.0
1.125,0.649519052838329,2.75,0.25,1.625,0.81967981553775,4,1,2,0.0,0.5,1.0,1.5608541225631423,1.5811388300841898,0.8574929257125441,0.866726492034387,0.9457408382507486,0.9970544855015815,0.9999999999999998
0.8,0.8717797887081347,2.3,0.6782329983125268,1.5,0.8944271909999159,5,1,2,0.0,1.0,1.5811388300841898,2.3903882032022077,2.5,0.7682212795973759,0.9312427797057534,0.9486832980505138,0.9893535764579809,1.0
0.3,0.6,1.6,1.019803902718557,1.3,0.9273618495495705,5,4,1,0.0,1.125,1.6919572339080922,2.5,2.5,0.8574929257125441,0.8574929257125441,1.0,1.0,1.0
0.16666666666666666,0.23570226039551584,1.6666666666666667,1.0274023338281628,1.5,1.0801234497346435,3,2,1,1.118033988749895,1.3495864094170424,1.5811388300841898,2.040569415042095,2.5,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0
0.8333333333333334,1.178511301977579,2.1666666666666665,1.178511301977579,1.3333333333333333,1.1785113019775793,3,2,2,2.5,2.5,2.5,3.017766952966369,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.75,0.75,2.75,0.25,2.0,1.0,2,1,1,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.8574929257125441
1.0,1.0801234497346435,2.5,0.7071067811865476,1.5,1.0801234497346435,3,1,2,1.5811388300841898,2.040569415042095,2.5,2.5,2.5,0.7682212795973759,0.8497320296515647,0.9312427797057534,0.9399630388781336,0.9486832980505138
1.0,1.0606601717798212,2.375,1.0825317547305484,1.375,1.0231690964840563,4,2,3,1.0,1.75,2.5,2.811606960566988,3.5355339059327378,0.7682212795973759,0.7997727574480108,0.8944271909999159,0.953669674000161,1.0
1.125,0.960143218483576,2.75,0.25,1.625,0.960143218483576,4,1,2,0.7071067811865476,1.0295084971874737,1.3495864094170424,1.94144931712767,2.5,0.7682212795973759,0.8628330522008317,0.910297671630266,0.9708709846668995,0.9881164689548824
0.5,0.6123724356957945,2.125,0.649519052838329,1.625,0.81967981553775,4,2,1,0.5,1.4356601717798214,1.540569415042095,1.5811388300841898,1.8027756377319946,0.8574929257125441,0.8802905187970365,0.9486832980505138,0.969311119650593,1.0
0.125,0.21650635094610965,1.375,1.0231690964840563,1.25,1.0307764064044151,4,3,1,0.0,1.118033988749895,1.3495864094170424,2.2702847075210473,2.5,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0,1.0
0.8333333333333334,1.178511301977579,2.1666666666666665,1.178511301977579,1.3333333333333333,1.1785113019775793,3,2,2,2.5,2.5,2.5,3.017766952966369,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.75,0.75,3.0,0.0,2.25,0.75,2,1,2,1.5,1.5,1.5,1.5,1.5,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159
0.25,0.25,3.0,0.0,2.75,0.25,2,1,2,0.5,0.5,0.5,0.5,0.5,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437
0.8333333333333334,1.178511301977579,3.0,0.0,2.1666666666666665,1.178511301977579,3,2,3,0.0,1.25,2.5,2.5,2.5,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
1.0,1.0606601717798212,2.875,0.21650635094610965,1.875,1.1388041973930374,4,2,3,0.0,1.2338101990834687,1.5811388300841898,2.2702847075210473,2.5,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9554605831442978,1.0
0.5,0.6123724356957945,2.5,0.6123724356957945,2.0,1.0,4,2,2,0.0,1.455944879300869,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8802905187970365,0.9486832980505138,0.969311119650593,1.0
0.9166666666666666,1.1334558757279536,2.3333333333333335,0.9860132971832694,1.4166666666666667,1.1334558757279536,6,3,4,0.0,1.5811388300841898,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.9312427797057534,0.9743416490252569,1.0
0.6,0.7348469228349535,2.3,0.9273618495495703,1.7,1.077032961426901,5,3,2,0.0,1.5811388300841898,1.5811388300841898,2.5,2.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,1.0,1.0
0.25,0.25,2.25,0.75,2.0,1.0,4,2,2,0.0,0.39528470752104744,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9871708245126285,1.0
0.8333333333333334,1.178511301977579,2.1666666666666665,1.178511301977579,1.3333333333333333,1.1785113019775793,6,4,4,0.0,2.5,2.5,3.017766952966369,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.7682212795973759,1.0,1.0
0.75,0.75,2.625,0.21650635094610965,1.875,0.8926785535678563,4,2,1,0.0,0.75,1.5,1.5608541225631423,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.9643732314281358,1.0
0.7,0.9273618495495703,2.1,0.7348469228349535,1.4,0.8602325267042626,5,2,2,0.0,0.75,1.5811388300841898,2.5,2.9154759474226504,0.7682212795973759,0.9312427797057534,0.9486832980505138,0.9486832980505138,1.0
0.3,0.6,1.5,1.224744871391589,1.2,0.9797958971132713,5,4,2,0.0,0.375,2.5,2.811606960566988,2.9154759474226504,0.8944271909999159,0.8944271909999159,1.0,1.0,1.0
0.25,0.25,3.0,0.0,2.75,0.25,2,1,2,0.5,0.5,0.5,0.5,0.5,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437
0.8333333333333334,1.178511301977579,3.0,0.0,2.1666666666666665,1.178511301977579,3,2,3,0.0,1.25,2.5,2.5,2.5,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.5,0.7071067811865476,2.8333333333333335,0.23570226039551584,2.3333333333333335,0.9428090415820634,3,2,2,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
0.16666666666666666,0.23570226039551584,2.5,0.7071067811865476,2.3333333333333335,0.9428090415820634,3,2,2,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0
0.0,0.0,2.1666666666666665,1.178511301977579,2.1666666666666665,1.178511301977579,3,3,2,0.0,1.25,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0
0.0,0.0,3.0,0.0,3.0,0.0,2,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,3.0,0.0,3.0,0.0,2,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.8333333333333334,1.178511301977579,3.0,0.0,2.1666666666666665,1.178511301977579,3,2,3,0.0,1.25,2.5,2.5,2.5,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.5,0.7071067811865476,2.6666666666666665,0.23570226039551584,2.1666666666666665,0.8498365855987975,3,2,1,0.5,1.0,1.5,1.540569415042095,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
0.75,1.0307764064044151,2.25,0.75,1.5,0.9354143466934853,4,2,2,0.5,1.5202847075210475,2.040569415042095,2.5,2.9154759474226504,0.7682212795973759,0.8089766546244702,0.9399630388781336,0.9486832980505138,1.0
0.8,1.0295630140987,2.0,1.224744871391589,1.2,0.9797958971132712,5,3,3,0.0,1.75,2.5,2.9154759474226504,3.5355339059327378,0.7682212795973759,0.7997727574480108,0.8944271909999159,0.993354292083394,1.0
